Message,Field 1,Value 1,Field 2,Value 2,Field 3,Value 3,Field 4,Value 4,Field 5,Value 5,Field 6,Value 6,Field 9,Value 9
record,timestamp,1092227821,position_lat,467988356,position_long,-916454396.0,distance,14338.07,enhanced_speed,2.715,enhanced_altitude,300.0,cadence,81.0
record,timestamp,1092227822,position_lat,467988672,position_long,-916454082.0,distance,14341.79,enhanced_speed,2.743,enhanced_altitude,301.4,cadence,81.0
record,timestamp,1092227823,position_lat,467989086,position_long,-916453946.0,distance,14345.54,enhanced_speed,2.79,enhanced_altitude,299.6,cadence,81.0
record,timestamp,1092227824,position_lat,467989616,position_long,-916453841.0,distance,14350.08,enhanced_speed,2.837,enhanced_altitude,296.4,cadence,80.0
record,timestamp,1092227825,position_lat,467990046,position_long,-916453676.0,distance,14354.08,enhanced_speed,2.902,enhanced_altitude,295.0,cadence,80.0
record,timestamp,1092227827,position_lat,467991038,position_long,-916453220.0,distance,14363.59,enhanced_speed,2.939,enhanced_altitude,291.79999999999995,cadence,80.0
record,timestamp,1092227828,position_lat,467991434,position_long,-916453072.0,distance,14367.27,enhanced_speed,2.995,enhanced_altitude,290.0,cadence,80.0
record,timestamp,1092227829,position_lat,467991856,position_long,-916452869.0,distance,14371.37,enhanced_speed,2.995,enhanced_altitude,288.6,cadence,81.0
record,timestamp,1092227830,position_lat,467992271,position_long,-916452709.0,distance,14375.18,enhanced_speed,3.042,enhanced_altitude,286.79999999999995,cadence,82.0
record,timestamp,1092227831,position_lat,467992637,position_long,-916452504.0,distance,14378.79,enhanced_speed,3.07,enhanced_altitude,286.20000000000005,cadence,83.0
record,timestamp,1092227832,position_lat,467993014,position_long,-916452292.0,distance,14382.51,enhanced_speed,3.07,enhanced_altitude,285.6,cadence,83.0
record,timestamp,1092227836,position_lat,467994451,position_long,-916451277.0,distance,14397.43,enhanced_speed,3.06,enhanced_altitude,287.0,cadence,83.0
record,timestamp,1092227837,position_lat,467994863,position_long,-916450925.0,distance,14401.94,enhanced_speed,3.07,enhanced_altitude,288.4,cadence,83.0
record,timestamp,1092227838,position_lat,467995236,position_long,-916450582.0,distance,14406.07,enhanced_speed,3.079,enhanced_altitude,290.20000000000005,cadence,83.0
record,timestamp,1092227839,position_lat,467995564,position_long,-916450249.0,distance,14409.85,enhanced_speed,3.088,enhanced_altitude,292.0,cadence,82.0
record,timestamp,1092227840,position_lat,467995857,position_long,-916449950.0,distance,14413.25,enhanced_speed,3.088,enhanced_altitude,294.0,cadence,81.0
record,timestamp,1092227842,position_lat,467996451,position_long,-916449214.0,distance,14420.81,enhanced_speed,3.07,enhanced_altitude,296.6,cadence,81.0
record,timestamp,1092227846,position_lat,467997236,position_long,-916447883.0,distance,14432.87,enhanced_speed,3.023,enhanced_altitude,297.20000000000005,cadence,81.0
record,timestamp,1092227849,position_lat,467997628,position_long,-916446929.0,distance,14440.71,enhanced_speed,2.967,enhanced_altitude,296.79999999999995,cadence,82.0
record,timestamp,1092227852,position_lat,467997970,position_long,-916446000.0,distance,14448.16,enhanced_speed,2.893,enhanced_altitude,294.4,cadence,81.0
record,timestamp,1092227853,position_lat,467998040,position_long,-916445691.0,distance,14450.47,enhanced_speed,2.874,enhanced_altitude,292.79999999999995,cadence,81.0
record,timestamp,1092227854,position_lat,467998102,position_long,-916445370.0,distance,14452.81,enhanced_speed,2.855,enhanced_altitude,291.0,cadence,82.0
record,timestamp,1092227855,position_lat,467998229,position_long,-916444944.0,distance,14456.1,enhanced_speed,2.855,enhanced_altitude,289.6,cadence,82.0
record,timestamp,1092227856,position_lat,467998333,position_long,-916444557.0,distance,14459.05,enhanced_speed,2.874,enhanced_altitude,288.6,cadence,83.0
record,timestamp,1092227859,position_lat,467998779,position_long,-916443735.0,distance,14467.28,enhanced_speed,2.79,enhanced_altitude,285.4,cadence,83.0
record,timestamp,1092227860,position_lat,467998995,position_long,-916443561.0,distance,14470.07,enhanced_speed,2.79,enhanced_altitude,284.79999999999995,cadence,83.0
record,timestamp,1092227861,position_lat,467999202,position_long,-916443485.0,distance,14470.07,enhanced_speed,2.79,enhanced_altitude,284.0,cadence,83.0
record,timestamp,1092227862,position_lat,467999514,position_long,-916443405.0,distance,14473.02,enhanced_speed,2.809,enhanced_altitude,283.0,cadence,82.0
record,timestamp,1092227863,position_lat,467999722,position_long,-916443391.0,distance,14474.94,enhanced_speed,2.781,enhanced_altitude,281.0,cadence,81.0
record,timestamp,1092227864,position_lat,467999925,position_long,-916443362.0,distance,14476.82,enhanced_speed,2.762,enhanced_altitude,279.6,cadence,80.0
record,timestamp,1092227865,position_lat,468000169,position_long,-916443274.0,distance,14479.17,enhanced_speed,2.734,enhanced_altitude,278.79999999999995,cadence,80.0
record,timestamp,1092227866,position_lat,468000378,position_long,-916443123.0,distance,14481.41,enhanced_speed,2.725,enhanced_altitude,278.20000000000005,cadence,80.0
record,timestamp,1092227870,position_lat,468000977,position_long,-916442028.0,distance,14491.34,enhanced_speed,2.594,enhanced_altitude,279.20000000000005,cadence,80.0
record,timestamp,1092227871,position_lat,468001141,position_long,-916441666.0,distance,14494.37,enhanced_speed,2.594,enhanced_altitude,279.4,cadence,81.0
lap,timestamp,1092227871,start_time,1092227572,start_position_lat,467941523.0,start_position_long,-916433139.0,end_position_lat,468001141,end_position_long,-916441666.0,total_distance,804.67
record,timestamp,1092227873,position_lat,468001421,position_long,-916440959.0,distance,14500.09,enhanced_speed,2.641,enhanced_altitude,280.79999999999995,cadence,82.0
record,timestamp,1092227875,position_lat,468001575,position_long,-916440290.0,distance,14505.12,enhanced_speed,2.659,enhanced_altitude,282.4,cadence,82.0
record,timestamp,1092227877,position_lat,468001745,position_long,-916439692.0,distance,14509.73,enhanced_speed,2.566,enhanced_altitude,282.0,cadence,81.0
record,timestamp,1092227882,position_lat,468001985,position_long,-916438304.0,distance,14520.04,enhanced_speed,2.529,enhanced_altitude,281.20000000000005,cadence,80.0
record,timestamp,1092227884,position_lat,468002095,position_long,-916437669.0,distance,14524.75,enhanced_speed,2.547,enhanced_altitude,280.6,cadence,80.0
record,timestamp,1092227885,position_lat,468002141,position_long,-916437354.0,distance,14527.07,enhanced_speed,2.575,enhanced_altitude,280.20000000000005,cadence,80.0
record,timestamp,1092227887,position_lat,468002272,position_long,-916436711.0,distance,14531.89,enhanced_speed,2.575,enhanced_altitude,279.0,cadence,80.0
record,timestamp,1092227888,position_lat,468002289,position_long,-916436407.0,distance,14534.07,enhanced_speed,2.585,enhanced_altitude,277.20000000000005,cadence,79.0
record,timestamp,1092227889,position_lat,468002358,position_long,-916436083.0,distance,14536.49,enhanced_speed,2.575,enhanced_altitude,276.0,cadence,79.0
record,timestamp,1092227890,position_lat,468002310,position_long,-916435804.0,distance,14538.37,enhanced_speed,2.566,enhanced_altitude,272.79999999999995,cadence,79.0
record,timestamp,1092227891,position_lat,468002341,position_long,-916435533.0,distance,14540.31,enhanced_speed,2.529,enhanced_altitude,271.0,cadence,80.0
record,timestamp,1092227893,position_lat,468002498,position_long,-916434905.0,distance,14545.07,enhanced_speed,2.51,enhanced_altitude,270.0,cadence,81.0
record,timestamp,1092227894,position_lat,468002535,position_long,-916434586.0,distance,14547.4,enhanced_speed,2.51,enhanced_altitude,269.6,cadence,81.0
record,timestamp,1092227898,position_lat,468002681,position_long,-916433339.0,distance,14556.54,enhanced_speed,2.51,enhanced_altitude,268.6,cadence,82.0
record,timestamp,1092227899,position_lat,468002835,position_long,-916433005.0,distance,14559.35,enhanced_speed,2.51,enhanced_altitude,269.0,cadence,82.0
record,timestamp,1092227902,position_lat,468003088,position_long,-916432125.0,distance,14566.13,enhanced_speed,2.501,enhanced_altitude,268.20000000000005,cadence,80.0
record,timestamp,1092227905,position_lat,468003391,position_long,-916431129.0,distance,14573.87,enhanced_speed,2.491,enhanced_altitude,267.20000000000005,cadence,81.0
record,timestamp,1092227907,position_lat,468003603,position_long,-916430572.0,distance,14578.36,enhanced_speed,2.491,enhanced_altitude,266.6,cadence,83.0
record,timestamp,1092227913,distance,14590.94,enhanced_altitude,268.79999999999995,unknown,100.0,heart_rate,163,cadence,81.0,unknown,163.0
record,timestamp,1092227915,position_lat,468004918,position_long,-916428155.0,distance,14595.92,enhanced_speed,2.491,enhanced_altitude,269.79999999999995,cadence,81.0
record,timestamp,1092227916,position_lat,468005155,position_long,-916427855.0,distance,14598.41,enhanced_speed,2.491,enhanced_altitude,271.0,cadence,81.0
record,timestamp,1092227918,position_lat,468005533,position_long,-916427322.0,distance,14601.14,enhanced_speed,2.501,enhanced_altitude,272.0,cadence,80.0
record,timestamp,1092227921,position_lat,468006016,position_long,-916426507.0,distance,14608.56,enhanced_speed,2.501,enhanced_altitude,272.20000000000005,cadence,79.0
record,timestamp,1092227922,position_lat,468006337,position_long,-916426007.0,distance,14613.25,enhanced_speed,2.501,enhanced_altitude,273.20000000000005,cadence,79.0
record,timestamp,1092227925,position_lat,468006559,position_long,-916425570.0,distance,14616.95,enhanced_speed,2.482,enhanced_altitude,272.79999999999995,cadence,80.0
record,timestamp,1092227927,position_lat,468006841,position_long,-916425047.0,distance,14621.55,enhanced_speed,2.473,enhanced_altitude,271.79999999999995,cadence,80.0
record,timestamp,1092227932,position_lat,468007502,position_long,-916423928.0,distance,14631.71,enhanced_speed,2.445,enhanced_altitude,271.0,cadence,79.0
record,timestamp,1092227933,position_lat,468007623,position_long,-916423774.0,distance,14633.3,enhanced_speed,2.435,enhanced_altitude,270.4,cadence,79.0
record,timestamp,1092227935,position_lat,468007826,position_long,-916423482.0,distance,14636.13,enhanced_speed,2.407,enhanced_altitude,269.0,cadence,80.0
record,timestamp,1092227937,position_lat,468008310,position_long,-916423054.0,distance,14641.5,enhanced_speed,2.389,enhanced_altitude,270.0,cadence,79.0
record,timestamp,1092227939,distance,14644.33,enhanced_altitude,271.6,unknown,100.0,heart_rate,71,cadence,79.0,unknown,71.0
record,timestamp,1092227940,distance,14646.73,enhanced_speed,2.426,enhanced_altitude,271.6,unknown,100,heart_rate,71.0,fractional_cadence,0.5
record,timestamp,1092227941,position_lat,468009967,position_long,-916422082.0,distance,14649.17,enhanced_speed,2.426,enhanced_altitude,276.20000000000005,cadence,79.0
record,timestamp,1092227942,position_lat,468010416,position_long,-916421871.0,distance,14651.58,enhanced_speed,2.426,enhanced_altitude,276.79999999999995,cadence,79.0
record,timestamp,1092227943,position_lat,468010831,position_long,-916421664.0,distance,14653.33,enhanced_speed,2.426,enhanced_altitude,277.79999999999995,cadence,79.0
record,timestamp,1092227945,position_lat,468011465,position_long,-916421221.0,distance,14660.04,enhanced_speed,2.435,enhanced_altitude,278.6,cadence,79.0
record,timestamp,1092227946,position_lat,468011707,position_long,-916420904.0,distance,14663.18,enhanced_speed,2.435,enhanced_altitude,281.20000000000005,cadence,79.0
record,timestamp,1092227947,position_lat,468011945,position_long,-916420651.0,distance,14666.03,enhanced_speed,2.463,enhanced_altitude,283.20000000000005,cadence,79.0
record,timestamp,1092227948,position_lat,468012226,position_long,-916420375.0,distance,14669.31,enhanced_speed,2.463,enhanced_altitude,284.79999999999995,cadence,79.0
record,timestamp,1092227949,position_lat,468012664,position_long,-916420057.0,distance,14673.99,enhanced_speed,2.491,enhanced_altitude,288.0,cadence,79.0
record,timestamp,1092227950,position_lat,468012994,position_long,-916419788.0,distance,14677.63,enhanced_speed,2.51,enhanced_altitude,289.20000000000005,cadence,79.0
record,timestamp,1092227951,position_lat,468013290,position_long,-916419534.0,distance,14680.94,enhanced_speed,2.51,enhanced_altitude,290.20000000000005,cadence,79.0
record,timestamp,1092227952,position_lat,468013607,position_long,-916419311.0,distance,14684.3,enhanced_speed,2.51,enhanced_altitude,291.20000000000005,cadence,80.0
record,timestamp,1092227953,position_lat,468013933,position_long,-916419118.0,distance,14687.63,enhanced_speed,2.529,enhanced_altitude,292.4,cadence,80.0
record,timestamp,1092227954,position_lat,468014248,position_long,-916418935.0,distance,14690.84,enhanced_speed,2.529,enhanced_altitude,293.4,cadence,80.0
record,timestamp,1092227955,position_lat,468014584,position_long,-916418760.0,distance,14694.22,enhanced_speed,2.557,enhanced_altitude,295.0,cadence,80.0
record,timestamp,1092227956,position_lat,468014734,position_long,-916418636.0,distance,14695.88,enhanced_speed,2.557,enhanced_altitude,293.4,cadence,80.0
record,timestamp,1092227958,position_lat,468015093,position_long,-916418390.0,distance,14699.62,enhanced_speed,2.529,enhanced_altitude,292.79999999999995,cadence,81.0
record,timestamp,1092227959,position_lat,468015297,position_long,-916418380.0,distance,14701.52,enhanced_speed,2.51,enhanced_altitude,291.4,cadence,81.0
record,timestamp,1092227961,position_lat,468015686,position_long,-916418595.0,distance,14705.48,enhanced_speed,2.463,enhanced_altitude,291.6,cadence,82.0
record,timestamp,1092227962,position_lat,468015800,position_long,-916418857.0,distance,14707.42,enhanced_speed,2.454,enhanced_altitude,290.4,cadence,82.0
record,timestamp,1092227964,position_lat,468016021,position_long,-916419407.0,distance,14711.59,enhanced_speed,2.454,enhanced_altitude,288.4,cadence,82.0
record,timestamp,1092227967,position_lat,468016392,position_long,-916420073.0,distance,14717.34,enhanced_speed,2.435,enhanced_altitude,287.0,cadence,81.0
record,timestamp,1092227973,position_lat,468017464,position_long,-916421530.0,distance,14731.78,enhanced_speed,2.407,enhanced_altitude,285.6,cadence,79.0
record,timestamp,1092227976,position_lat,468017920,position_long,-916422199.0,distance,14738.01,enhanced_speed,2.407,enhanced_altitude,283.6,cadence,79.0
record,timestamp,1092227978,position_lat,468018200,position_long,-916422781.0,distance,14742.8,enhanced_speed,2.398,enhanced_altitude,281.79999999999995,cadence,79.0
record,timestamp,1092227979,position_lat,468018285,position_long,-916423120.0,distance,14745.13,enhanced_speed,2.417,enhanced_altitude,279.6,cadence,79.0
record,timestamp,1092227981,position_lat,468018748,position_long,-916423677.0,distance,14751.02,enhanced_speed,2.454,enhanced_altitude,279.20000000000005,cadence,79.0
record,timestamp,1092227983,position_lat,468019158,position_long,-916424228.0,distance,14756.5,enhanced_speed,2.473,enhanced_altitude,277.6,cadence,79.0
record,timestamp,1092227984,position_lat,468019368,position_long,-916424492.0,distance,14759.23,enhanced_speed,2.482,enhanced_altitude,276.20000000000005,cadence,79.0
record,timestamp,1092227985,position_lat,468019567,position_long,-916424716.0,distance,14761.68,enhanced_speed,2.501,enhanced_altitude,274.79999999999995,cadence,79.0
record,timestamp,1092227986,position_lat,468019792,position_long,-916424928.0,distance,14764.23,enhanced_speed,2.501,enhanced_altitude,273.6,cadence,79.0
record,timestamp,1092227989,position_lat,468020459,position_long,-916425550.0,distance,14771.92,enhanced_speed,2.51,enhanced_altitude,272.79999999999995,cadence,82.0
